Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,MntTotal,MntRegularProds
"$64,857",0,0,78,$556,$14,$717,$210,$0,$43,1,7,5,10,4,0,0,64,"$1,497","$1,454"
"$45,143",0,1,74,$202,$5,$74,$11,$5,$14,3,6,1,5,7,0,0,55,$297,$283
"$74,805",0,1,14,$209,$162,$209,$41,$162,$37,5,4,7,10,2,0,0,65,$783,$746
"$59,060",1,0,77,$35,$40,$111,$36,$40,$12,3,3,1,7,4,0,0,31,$262,$250
"$27,238",1,1,39,$37,$0,$17,$0,$0,$3,3,3,0,3,9,0,0,58,$54,$51
"$47,009",0,1,89,$171,$45,$73,$59,$10,$90,4,3,2,8,4,0,0,55,$358,$268
"$46,094",1,1,62,$12,$2,$20,$3,$2,$5,1,1,0,3,7,0,0,47,$39,$34
"$40,321",1,1,59,$44,$4,$21,$6,$0,$27,2,3,0,3,7,0,0,48,$75,$48
"$37,235",1,0,68,$20,$2,$9,$4,$6,$20,1,1,1,2,4,0,0,36,$41,$21
"$81,843",0,0,13,$779,$86,$537,$34,$69,$138,1,5,9,12,3,0,0,60,"$1,505","$1,367"
"$46,692",0,1,37,$170,$6,$97,$24,$12,$88,3,6,1,5,6,0,0,62,$309,$221
"$77,382",0,1,36,$491,$48,$231,$112,$105,$134,2,5,7,12,1,0,0,52,$987,$853
"$37,774",2,0,28,$173,$8,$107,$7,$2,$176,4,7,2,3,9,1,1,43,$297,$121
"$18,393",1,0,2,$7,$10,$13,$16,$0,$4,2,3,0,3,8,0,0,46,$46,$42
"$72,828",0,1,17,"$1,205",$0,$235,$19,$14,$205,6,6,3,13,7,0,0,58,"$1,473","$1,268"
"$24,711",0,0,86,$10,$7,$25,$6,$3,$7,1,3,0,3,7,0,0,38,$51,$44
"$45,503",1,0,54,$97,$4,$44,$6,$1,$18,1,3,1,4,5,0,0,45,$152,$134
"$6,560",0,0,2,$67,$11,$26,$4,$3,$262,0,1,0,1,17,0,0,38,$111,-$151
"$71,604",0,0,3,$345,$53,$528,$98,$75,$97,1,8,3,5,4,0,1,75,"$1,099","$1,002"
"$27,244",1,0,84,$6,$5,$17,$3,$24,$46,2,2,2,2,7,0,0,41,$55,$9
"$48,752",1,1,8,$73,$57,$100,$71,$15,$0,5,6,1,5,9,0,1,51,$316,$316
"$71,434",0,1,4,$711,$36,$217,$172,$96,$168,3,7,4,7,4,0,0,58,"$1,232","$1,064"
"$90,842",0,0,57,$774,$70,$118,$182,$187,$93,1,4,9,13,1,0,0,72,"$1,331","$1,238"
"$88,097",1,0,24,$163,$0,$480,$0,$126,$75,1,6,5,8,9,0,1,42,$769,$694
"$51,948",0,1,51,$82,$33,$54,$71,$30,$41,2,5,2,4,5,0,0,45,$270,$229
"$71,853",0,0,29,$358,$108,$413,$141,$97,$32,1,2,8,6,1,0,0,38,"$1,117","$1,085"
"$35,876",0,0,13,$66,$2,$40,$4,$3,$14,1,3,1,3,6,0,0,37,$115,$101
"$40,049",0,1,23,$13,$6,$7,$0,$3,$3,1,1,0,3,6,0,0,68,$29,$26
"$39,660",1,0,36,$139,$13,$78,$20,$13,$36,3,7,1,3,9,0,1,38,$263,$227
"$50,127",0,1,88,$274,$0,$21,$4,$6,$15,1,5,1,6,6,0,0,58,$305,$290
"$43,263",0,1,2,$262,$6,$61,$0,$10,$102,3,5,2,6,5,0,0,43,$339,$237
"$62,845",1,1,3,"$1,099",$0,$45,$0,$0,$34,11,3,4,10,8,0,1,71,"$1,144","$1,110"
"$18,929",0,0,15,$32,$0,$8,$23,$4,$18,1,1,0,4,6,0,0,30,$67,$49
"$24,367",1,0,58,$2,$4,$2,$0,$11,$5,1,1,0,2,9,0,0,38,$19,$14
"$33,249",1,0,11,$6,$10,$21,$19,$14,$42,2,2,1,3,6,0,0,45,$70,$28
"$26,887",0,1,27,$6,$7,$4,$3,$4,$6,1,1,0,3,6,0,0,61,$24,$18
"$50,150",0,0,32,$135,$46,$92,$65,$61,$11,2,5,2,7,5,0,0,37,$399,$388
"$62,061",0,1,12,$641,$7,$84,$0,$30,$38,3,10,4,7,6,0,0,44,$762,$724
"$85,696",0,0,88,$714,$76,$395,$116,$0,$12,1,4,6,9,1,0,1,58,"$1,301","$1,289"
"$76,542",0,0,91,$794,$73,$573,$0,$29,$14,1,4,8,10,2,0,0,64,"$1,469","$1,455"
"$70,515",0,0,12,$420,$0,$452,$182,$64,$140,1,6,6,4,2,0,1,27,"$1,118",$978
"$18,227",1,0,21,$1,$2,$7,$4,$3,$11,1,0,1,2,8,0,0,33,$17,$6
"$69,139",0,1,23,$86,$12,$75,$33,$15,$6,1,4,1,5,4,0,0,55,$221,$215
"$69,109",0,0,10,$823,$25,$459,$124,$29,$95,1,6,6,7,4,0,1,38,"$1,460","$1,365"
"$69,627",0,1,35,$231,$161,$215,$171,$30,$53,2,8,2,11,5,0,0,58,$808,$755
"$38,136",1,0,69,$8,$15,$27,$0,$20,$33,2,3,1,2,8,0,0,42,$70,$37
"$62,159",0,0,68,$182,$17,$259,$77,$70,$29,1,6,2,10,4,0,0,74,$605,$576
"$80,695",0,0,85,$557,$129,$984,$193,$37,$18,1,5,8,5,2,0,0,57,"$1,900","$1,882"
"$33,316",1,1,34,$79,$1,$31,$4,$4,$12,3,2,1,4,6,0,0,49,$119,$107
"$58,554",1,1,55,$368,$24,$68,$38,$0,$88,6,8,2,6,7,0,0,52,$498,$410
"$17,256",1,0,10,$6,$4,$14,$8,$8,$22,2,2,1,2,8,0,0,28,$40,$18
"$53,034",1,1,30,$160,$15,$196,$15,$11,$50,8,6,1,7,8,0,0,46,$397,$347
"$52,203",0,0,36,$488,$21,$238,$56,$108,$28,1,8,7,11,6,0,0,70,$911,$883
"$59,601",0,1,14,$691,$7,$69,$0,$7,$23,4,2,2,7,8,0,0,43,$774,$751
"$75,154",0,1,79,$543,$10,$205,$160,$143,$82,1,6,3,6,3,0,1,62,"$1,061",$979
"$47,025",0,1,52,$254,$7,$108,$20,$0,$26,3,6,3,5,6,0,0,44,$389,$363
"$37,971",1,0,97,$5,$4,$10,$2,$2,$7,1,1,0,3,8,0,0,47,$23,$16
"$41,335",1,0,24,$112,$19,$21,$16,$14,$5,3,4,1,4,7,0,0,52,$182,$177
"$67,267",0,1,0,$134,$11,$59,$15,$2,$30,1,3,2,5,2,0,0,62,$221,$191
"$57,338",0,1,96,$143,$6,$52,$11,$8,$17,2,4,1,5,5,0,0,45,$220,$203
"$50,523",1,1,89,$51,$4,$24,$4,$7,$1,2,2,0,4,6,0,0,60,$90,$89
"$35,791",2,1,94,$27,$0,$5,$0,$0,$3,2,1,0,3,8,0,0,55,$32,$29
"$50,611",0,1,98,$459,$0,$24,$6,$0,$4,6,4,5,7,6,0,0,60,$489,$485
"$56,242",0,1,72,$689,$8,$167,$11,$8,$88,5,8,4,11,6,0,0,51,$883,$795
"$48,904",0,1,1,$283,$10,$38,$0,$13,$27,4,7,2,4,8,0,0,60,$344,$317
"$56,243",1,2,26,$347,$0,$35,$4,$3,$7,6,4,2,8,5,0,0,45,$389,$382
"$21,355",1,0,5,$5,$13,$14,$0,$5,$31,2,2,1,2,6,0,1,35,$37,$6
"$57,420",0,1,22,$280,$0,$18,$0,$0,$24,3,5,1,6,7,0,0,49,$298,$274
"$46,390",0,1,56,$95,$14,$64,$2,$9,$38,1,4,2,3,7,0,0,65,$184,$146
"$54,342",1,1,74,$84,$10,$34,$11,$10,$28,4,3,1,4,6,0,0,64,$149,$121
"$20,895",1,0,24,$18,$3,$17,$3,$0,$4,1,2,0,3,9,0,0,47,$41,$37
"$92,344",0,0,9,$992,$24,$694,$51,$19,$119,0,5,10,5,1,0,0,72,"$1,780","$1,661"
"$26,907",1,1,10,$9,$1,$7,$0,$3,$2,2,1,0,3,7,0,0,44,$20,$18
"$44,964",1,1,35,$19,$1,$17,$2,$0,$2,1,1,0,3,8,0,0,40,$39,$37
"$75,507",0,0,56,$709,$93,$374,$104,$80,$80,1,8,6,6,3,0,0,41,"$1,360","$1,280"
"$53,761",1,1,7,$158,$0,$76,$13,$7,$71,6,4,4,3,5,0,0,48,$254,$183
"$22,682",1,0,51,$10,$14,$29,$4,$2,$36,3,2,1,4,4,0,0,47,$59,$23
"$38,887",1,0,17,$25,$1,$13,$0,$0,$3,1,1,0,3,7,0,0,48,$39,$36
"$41,658",1,1,30,$8,$4,$12,$15,$4,$29,2,1,1,2,4,0,0,45,$43,$14
"$29,791",1,0,21,$14,$0,$6,$0,$0,$0,2,2,0,3,5,0,0,48,$20,$20
"$63,915",0,2,2,$622,$7,$115,$30,$0,$15,2,6,3,12,5,0,0,64,$774,$759
"$39,996",1,1,85,$11,$0,$3,$0,$0,$1,1,1,0,2,6,0,0,46,$14,$13
"$26,759",1,0,65,$25,$3,$16,$8,$5,$2,2,2,1,3,6,0,0,48,$57,$55
"$63,841",0,1,64,$635,$15,$100,$20,$7,$131,1,9,3,9,6,0,0,52,$777,$646
"$51,039",1,1,11,$100,$64,$79,$65,$0,$109,2,6,2,4,7,0,0,51,$308,$199
"$60,544",1,1,92,$201,$2,$43,$3,$5,$35,4,5,1,5,6,0,0,59,$254,$219
"$65,685",0,1,54,$642,$14,$49,$0,$7,$57,1,9,2,9,5,0,0,48,$712,$655
"$37,716",0,1,4,$97,$1,$41,$6,$2,$41,2,4,1,3,7,0,0,67,$147,$106
"$36,864",0,1,53,$204,$5,$39,$17,$0,$89,3,5,2,4,8,0,1,63,$265,$176
"$44,511",1,0,39,$513,$7,$133,$46,$14,$14,6,8,4,8,8,0,0,50,$713,$699
"$36,947",1,1,49,$88,$3,$21,$4,$1,$29,4,3,0,4,9,0,0,53,$117,$88
"$47,352",0,1,70,$172,$12,$112,$8,$0,$15,4,6,1,5,7,0,0,69,$304,$289
"$67,087",0,1,40,$329,$35,$222,$130,$35,$43,2,7,5,8,4,0,0,67,$751,$708
"$57,045",0,1,40,$296,$13,$104,$11,$13,$17,3,4,2,9,3,0,0,70,$437,$420
"$36,957",1,1,43,$100,$2,$16,$2,$1,$31,4,3,2,2,9,0,1,67,$121,$90
"$69,389",0,1,17,$422,$7,$238,$69,$46,$15,1,7,2,12,4,0,0,43,$782,$767
"$80,134",1,0,40,"$1,218",$16,$272,$104,$0,$80,2,5,3,6,6,0,1,48,"$1,610","$1,530"
"$43,142",1,1,84,$5,$1,$7,$2,$1,$4,1,1,0,2,7,0,0,51,$16,$12
"$80,589",0,0,25,$507,$93,$520,$242,$40,$26,1,5,10,5,1,0,1,76,"$1,402","$1,376"
"$34,412",1,0,62,$52,$12,$50,$4,$36,$55,3,5,0,3,9,0,0,30,$154,$99
"$57,537",1,0,83,$191,$56,$139,$51,$8,$100,4,4,3,8,4,0,0,41,$445,$345
"$22,634",0,0,47,$2,$23,$11,$8,$6,$46,1,2,1,2,8,0,0,54,$50,$4
"$51,315",0,0,45,$68,$28,$39,$16,$30,$41,1,2,2,5,2,0,0,72,$181,$140
"$36,026",2,1,34,$20,$4,$10,$6,$4,$17,2,2,0,3,6,0,0,48,$44,$27
"$24,639",1,1,3,$20,$3,$16,$0,$4,$1,3,2,0,4,6,0,0,47,$43,$42
"$34,578",2,1,1,$7,$0,$1,$0,$0,$0,1,1,0,2,6,0,0,48,$8,$8
"$65,704",0,0,18,$279,$172,$74,$38,$8,$246,1,2,10,10,1,0,0,48,$571,$325
"$63,810",0,1,45,$977,$12,$253,$16,$12,$101,4,4,3,12,8,0,0,54,"$1,270","$1,169"
"$54,132",0,1,81,$30,$1,$8,$0,$0,$3,1,1,0,3,7,0,0,51,$39,$36
"$18,690",0,0,77,$6,$1,$7,$23,$4,$19,1,1,1,2,8,0,0,61,$41,$22
"$28,164",1,0,23,$3,$18,$26,$11,$8,$12,3,2,0,4,7,0,0,50,$66,$54
"$34,596",1,0,48,$14,$0,$2,$0,$0,$7,1,1,0,2,8,0,0,46,$16,$9
"$43,269",1,0,61,$10,$1,$7,$0,$0,$1,1,1,0,2,8,0,0,48,$18,$17
"$38,741",1,1,60,$7,$10,$17,$8,$6,$13,2,2,0,3,7,0,0,62,$48,$35
"$31,907",0,0,75,$33,$87,$64,$175,$16,$74,1,6,1,6,7,0,0,48,$375,$301
"$27,100",1,0,64,$12,$0,$13,$2,$0,$10,1,1,0,3,7,0,0,37,$27,$17
"$31,163",1,0,54,$2,$3,$10,$11,$2,$10,1,1,0,3,6,0,0,47,$28,$18
"$92,533",0,0,84,$693,$21,$118,$110,$147,$42,1,6,5,11,2,0,0,35,"$1,089","$1,047"
"$34,853",1,1,75,$9,$3,$15,$2,$3,$2,2,2,0,3,6,0,0,47,$32,$30
"$70,844",1,1,16,$129,$26,$67,$3,$67,$2,5,6,1,5,7,0,0,53,$292,$290
"$31,086",1,1,79,$16,$2,$11,$3,$0,$16,2,1,1,2,8,0,0,41,$32,$16
"$60,544",1,1,92,$201,$2,$43,$3,$5,$35,4,5,1,5,6,0,0,59,$254,$219
"$20,491",0,0,16,$5,$4,$5,$4,$2,$10,1,0,1,2,7,0,0,34,$20,$10
"$42,523",0,0,96,$14,$36,$11,$3,$26,$35,1,1,1,4,2,0,0,56,$90,$55
"$39,922",1,0,30,$29,$12,$59,$19,$1,$36,2,3,0,4,8,0,0,37,$120,$84
"$33,402",1,1,60,$26,$2,$19,$10,$5,$8,3,2,1,3,8,0,0,68,$62,$54
"$36,408",1,1,11,$9,$1,$4,$3,$2,$3,1,1,0,2,6,0,0,71,$19,$16
"$21,645",1,0,75,$14,$0,$23,$4,$5,$19,3,3,0,3,9,0,1,41,$46,$27
"$78,427",0,0,36,$972,$19,$595,$180,$26,$138,3,3,7,10,3,0,1,72,"$1,792","$1,654"
"$82,657",0,0,71,$966,$168,$672,$246,$105,$126,1,7,5,10,4,0,0,74,"$2,157","$2,031"
"$51,876",0,0,88,$99,$27,$102,$28,$48,$6,1,2,2,8,1,0,0,62,$304,$298
"$78,041",0,0,93,$482,$35,$553,$72,$160,$17,1,4,4,9,2,0,0,49,"$1,302","$1,285"
"$52,852",0,1,93,$714,$8,$99,$11,$0,$47,4,10,7,5,8,0,0,63,$832,$785
"$70,038",0,0,54,$587,$54,$348,$71,$54,$130,1,4,4,8,2,0,0,38,"$1,114",$984
"$69,401",0,1,41,$399,$27,$159,$58,$8,$39,4,4,4,5,2,0,0,47,$651,$612
"$46,053",1,0,46,$56,$10,$92,$19,$7,$25,3,3,2,4,5,0,0,48,$184,$159
"$77,343",0,0,28,$227,$151,$573,$98,$54,$31,1,3,4,9,1,0,0,55,"$1,103","$1,072"
"$73,892",0,0,40,$703,$102,$601,$0,$58,$43,1,3,11,8,1,0,1,67,"$1,464","$1,421"
"$40,304",1,0,82,$37,$0,$17,$0,$0,$3,1,2,0,3,7,0,0,53,$54,$51
"$32,727",0,0,38,$167,$13,$180,$86,$13,$70,2,7,3,5,8,0,0,55,$459,$389
"$68,695",0,0,3,$458,$81,$356,$106,$50,$40,1,4,4,7,2,0,0,51,"$1,051","$1,011"
"$43,300",0,1,87,$91,$3,$52,$2,$1,$31,3,4,0,4,8,0,1,49,$149,$118
"$26,290",1,1,49,$15,$8,$16,$11,$5,$22,4,2,0,4,6,0,0,48,$55,$33
"$93,790",0,0,16,"$1,302",$68,$731,$89,$114,$45,0,6,7,12,2,0,1,50,"$2,304","$2,259"
"$38,410",0,0,65,$153,$64,$123,$116,$64,$14,2,5,2,9,6,0,1,46,$520,$506
"$64,866",0,1,9,$508,$5,$21,$7,$5,$10,4,7,3,7,5,0,0,70,$546,$536
"$57,957",0,1,24,$290,$59,$177,$77,$5,$29,7,4,6,8,3,1,0,61,$608,$579
"$46,015",1,1,25,$38,$0,$2,$0,$0,$6,1,1,0,3,7,0,0,65,$40,$34
"$16,531",1,0,43,$2,$13,$6,$7,$5,$11,3,3,0,3,7,0,0,42,$33,$22
"$28,072",1,0,10,$30,$0,$10,$2,$0,$5,1,1,0,3,7,0,0,34,$42,$37
"$49,476",0,1,29,$386,$23,$95,$54,$41,$196,4,2,11,5,2,0,0,57,$599,$403
"$50,725",0,1,45,$443,$10,$75,$0,$10,$48,4,8,1,8,8,0,0,67,$538,$490
"$83,844",0,0,57,$901,$31,$345,$75,$31,$191,1,4,4,11,1,0,0,68,"$1,383","$1,192"
"$41,145",1,1,20,$9,$0,$3,$0,$0,$1,1,0,0,3,3,0,0,70,$12,$11
"$67,419",0,1,29,$846,$84,$352,$91,$56,$42,4,9,4,8,5,0,0,50,"$1,429","$1,387"
"$23,162",1,1,82,$8,$3,$9,$19,$4,$22,3,1,1,3,6,0,0,50,$43,$21
"$34,380",1,0,68,$72,$7,$58,$13,$1,$24,4,4,1,3,8,0,0,43,$151,$127
"$34,704",0,1,65,$29,$0,$5,$0,$1,$5,1,1,0,3,5,0,0,54,$35,$30
"$94,871",0,2,99,$169,$24,$553,$188,$0,$144,1,8,5,4,7,0,1,51,$934,$790
"$65,148",0,1,9,$460,$35,$422,$33,$12,$153,2,6,6,7,4,0,0,62,$962,$809
"$39,898",0,1,20,$69,$8,$26,$12,$7,$12,2,3,0,4,7,0,0,66,$122,$110
"$64,857",0,0,78,$556,$14,$717,$210,$0,$43,1,7,5,10,4,0,0,64,"$1,497","$1,454"
"$59,892",0,1,26,$73,$0,$13,$0,$1,$0,1,2,1,3,3,0,0,50,$87,$87
"$41,020",0,0,68,$112,$1,$54,$7,$7,$36,1,3,2,4,3,0,0,33,$181,$145
"$57,072",0,1,79,$944,$0,$60,$0,$0,$30,2,7,5,13,5,0,0,59,"$1,004",$974
"$60,474",0,1,25,$265,$199,$303,$234,$9,$170,7,10,2,12,7,0,0,41,"$1,010",$840
"$62,807",0,1,83,$526,$28,$135,$10,$21,$99,3,5,3,12,5,0,0,60,$720,$621
"$19,414",1,0,32,$2,$3,$12,$3,$5,$7,1,1,0,3,8,0,0,39,$25,$18
"$19,107",1,0,49,$2,$4,$9,$10,$5,$16,2,1,0,3,7,0,0,40,$30,$14
"$75,484",0,1,50,$378,$97,$259,$197,$194,$34,2,7,3,6,4,0,0,44,"$1,125","$1,091"
"$70,379",0,1,84,$553,$25,$142,$65,$67,$8,3,6,3,13,4,0,0,44,$852,$844
"$79,419",0,0,96,$751,$127,$687,$20,$15,$31,1,4,6,4,2,0,0,50,"$1,600","$1,569"
"$64,014",2,1,56,$406,$0,$30,$0,$0,$8,7,8,2,5,7,0,0,74,$436,$428
"$76,998",0,1,85,"$1,449",$89,$161,$69,$35,$107,2,11,8,8,6,0,0,65,"$1,803","$1,696"
"$49,854",1,0,63,$123,$17,$171,$39,$0,$30,5,6,2,5,6,0,0,48,$350,$320
"$60,585",1,1,17,$267,$42,$309,$55,$42,$21,10,7,4,9,5,0,1,49,$715,$694
"$42,873",1,1,11,$209,$0,$40,$3,$2,$15,4,6,1,4,8,0,0,70,$254,$239
"$87,679",0,0,62,"$1,259",$172,$815,$97,$148,$33,1,7,11,10,4,0,1,32,"$2,491","$2,458"
"$57,867",1,0,48,$344,$35,$178,$15,$23,$17,7,7,2,9,6,0,0,42,$595,$578
"$35,765",1,0,86,$22,$3,$30,$0,$5,$15,2,2,0,4,6,0,0,30,$60,$45
"$65,492",0,0,73,$247,$161,$295,$210,$85,$47,2,4,7,13,2,0,0,61,$998,$951
"$32,952",1,0,36,$38,$0,$12,$3,$1,$1,1,2,0,3,7,0,0,43,$54,$53
"$53,374",0,1,34,$896,$10,$101,$13,$10,$34,6,4,2,9,9,0,1,51,"$1,030",$996
"$71,706",0,1,16,$931,$56,$253,$91,$98,$14,4,9,5,7,5,0,0,61,"$1,429","$1,415"
"$68,487",0,0,48,$758,$12,$385,$33,$89,$89,1,9,7,13,4,0,0,32,"$1,277","$1,188"
"$53,253",1,1,61,$216,$9,$57,$20,$9,$125,7,4,3,5,5,0,0,45,$311,$186
"$31,163",1,0,54,$2,$3,$10,$11,$2,$10,1,1,0,3,6,0,0,47,$28,$18
"$42,014",1,0,56,$244,$15,$108,$4,$15,$50,6,7,1,6,8,0,1,43,$386,$336
"$54,108",1,1,74,$539,$6,$91,$8,$6,$97,13,8,2,9,8,0,0,47,$650,$553
"$49,667",0,0,35,"$1,181",$26,$120,$17,$13,$39,2,5,10,5,8,0,1,65,"$1,357","$1,318"
"$63,206",0,0,65,$750,$8,$125,$11,$8,$26,1,4,3,6,2,0,0,46,$902,$876
"$57,136",1,1,48,$306,$5,$109,$21,$109,$92,9,5,2,10,6,0,0,48,$550,$458
"$46,772",0,1,88,$350,$104,$189,$197,$151,$57,6,11,8,5,8,0,0,45,$991,$934
"$78,931",0,0,19,$331,$197,$170,$58,$152,$35,1,2,8,13,1,0,0,49,$908,$873
"$53,977",0,1,21,$620,$16,$165,$0,$24,$82,5,5,5,12,5,0,0,62,$825,$743
"$84,219",0,0,27,$434,$137,$400,$45,$137,$45,1,3,4,10,1,0,0,32,"$1,153","$1,108"
"$46,098",1,1,86,$57,$0,$27,$0,$0,$36,4,3,2,2,8,0,0,45,$84,$48
"$73,538",0,1,92,$811,$76,$428,$99,$137,$107,3,10,4,9,7,0,0,55,"$1,551","$1,444"
"$79,529",0,0,1,$423,$42,$706,$73,$197,$197,1,4,8,9,2,0,0,34,"$1,441","$1,244"
"$20,981",0,0,14,$2,$12,$10,$6,$13,$30,1,3,1,2,8,0,1,43,$43,$13
"$51,766",1,0,74,$60,$51,$87,$6,$20,$51,2,4,2,4,5,0,0,40,$224,$173
"$55,759",0,1,84,$675,$0,$85,$10,$7,$77,5,10,3,8,8,0,0,58,$777,$700
"$33,039",1,0,4,$30,$8,$12,$8,$8,$12,1,2,0,4,5,0,0,42,$66,$54
"$37,787",1,0,50,$40,$1,$40,$4,$3,$18,1,3,0,3,8,0,0,48,$88,$70
"$27,242",1,0,2,$3,$17,$26,$20,$1,$39,2,2,0,3,9,0,1,50,$67,$28
"$87,188",0,0,73,$910,$111,$724,$49,$74,$55,1,10,2,6,3,0,1,37,"$1,868","$1,813"
"$69,930",0,0,21,$252,$98,$827,$219,$70,$196,1,4,5,12,3,0,0,49,"$1,466","$1,270"
"$37,697",1,0,82,$34,$6,$21,$11,$4,$8,1,2,1,3,6,0,0,44,$76,$68
"$37,401",1,0,14,$19,$3,$19,$3,$1,$3,2,2,0,3,7,0,0,47,$45,$42
"$3,502",1,0,56,$2,$1,$1,$0,$0,$1,0,0,0,0,14,0,0,47,$4,$3
"$58,597",1,1,20,$490,$0,$184,$10,$28,$21,12,7,4,9,7,0,0,44,$712,$691
"$82,032",0,0,54,$332,$194,$377,$149,$125,$57,0,4,6,7,1,0,0,72,"$1,177","$1,120"
"$28,087",1,1,77,$53,$8,$17,$13,$0,$21,3,2,2,2,7,0,0,62,$91,$70
"$74,004",0,0,5,$784,$48,$560,$42,$176,$48,1,4,6,4,3,0,1,33,"$1,610","$1,562"
"$19,740",0,1,65,$7,$11,$3,$10,$4,$20,2,1,1,3,5,0,0,60,$35,$15
"$57,036",0,1,33,"$1,171",$43,$219,$19,$14,$47,4,6,3,13,9,0,0,45,"$1,466","$1,419"
"$53,083",1,1,65,$215,$7,$33,$3,$0,$13,6,5,1,5,7,0,0,62,$258,$245
"$69,283",0,1,41,$674,$62,$134,$0,$26,$8,4,7,3,13,5,0,0,45,$896,$888
"$46,098",1,1,86,$57,$0,$27,$0,$0,$36,4,3,2,2,8,0,1,45,$84,$48
"$23,331",1,0,92,$5,$36,$7,$0,$10,$45,2,3,0,3,8,0,0,32,$58,$13
"$23,331",1,0,97,$104,$20,$101,$24,$15,$5,6,5,1,5,9,0,0,32,$264,$259
"$9,255",1,0,91,$9,$0,$7,$2,$0,$4,1,1,1,2,8,0,0,31,$18,$14
"$67,786",0,0,0,$431,$82,$441,$80,$20,$102,1,3,6,6,1,0,1,61,"$1,054",$952
"$71,969",0,1,59,"$1,000",$0,$76,$0,$0,$10,3,3,4,9,8,0,0,49,"$1,076","$1,066"
"$59,235",1,0,4,$448,$40,$469,$80,$0,$91,3,11,2,12,7,0,0,53,"$1,037",$946
"$31,928",1,0,5,$33,$4,$24,$4,$2,$5,2,3,0,4,7,0,0,31,$67,$62
"$74,881",1,1,48,$505,$72,$270,$36,$27,$54,4,9,2,12,5,0,0,59,$910,$856
"$65,819",0,0,99,$267,$38,$701,$149,$165,$63,1,5,4,10,3,0,0,42,"$1,320","$1,257"
"$51,411",1,2,81,$14,$0,$3,$0,$0,$1,1,0,0,3,5,0,0,67,$17,$16
"$51,983",0,1,95,$631,$0,$115,$10,$7,$30,3,9,2,10,7,0,0,56,$763,$733
"$42,386",1,0,43,$65,$4,$16,$0,$4,$11,1,3,0,3,8,0,0,34,$89,$78
"$30,390",0,0,5,$10,$12,$12,$25,$1,$20,1,2,0,3,6,0,0,33,$60,$40
"$30,983",0,0,50,$51,$4,$50,$12,$1,$49,1,4,0,3,8,0,1,57,$118,$69
"$66,033",0,1,76,$293,$35,$179,$46,$59,$65,2,8,3,7,7,0,0,63,$612,$547
"$37,284",1,1,46,$11,$1,$2,$2,$1,$6,1,0,0,3,6,0,0,45,$17,$11
"$57,530",0,1,68,$50,$1,$27,$6,$7,$1,1,1,1,4,1,0,0,69,$91,$90
"$76,800",0,0,33,$173,$26,$255,$35,$71,$81,1,4,4,7,1,0,0,55,$560,$479
"$63,943",0,1,50,$423,$184,$368,$13,$97,$21,1,6,4,6,5,0,0,64,"$1,085","$1,064"
"$76,081",0,0,85,$292,$30,$415,$63,$33,$200,1,4,5,4,2,0,0,58,$833,$633
"$67,445",0,1,63,$757,$80,$217,$29,$80,$11,5,9,6,12,6,0,0,46,"$1,163","$1,152"
"$37,054",1,1,89,$12,$1,$6,$0,$1,$5,2,1,0,3,7,0,0,53,$20,$15
"$47,175",1,1,81,$167,$2,$44,$6,$2,$19,7,4,2,4,8,0,1,58,$221,$202
"$31,859",1,0,77,$3,$1,$3,$8,$0,$5,1,1,0,2,7,0,0,44,$15,$10
"$27,215",2,1,50,$30,$5,$22,$8,$9,$28,4,2,1,4,6,0,0,59,$74,$46
"$70,179",0,1,10,$532,$88,$168,$69,$44,$133,3,7,3,13,5,0,0,44,$901,$768
"$39,922",1,0,30,$29,$12,$59,$19,$1,$36,2,3,0,4,8,0,0,37,$120,$84
"$49,681",0,2,66,$411,$0,$26,$0,$0,$21,6,7,1,7,7,0,0,44,$437,$416
"$24,645",1,0,16,$5,$3,$4,$4,$1,$0,1,1,0,2,8,0,0,32,$17,$17
"$79,865",0,1,12,$71,$99,$278,$185,$121,$38,1,5,10,5,1,0,0,66,$754,$716
"$44,322",1,0,30,$46,$0,$40,$3,$0,$3,2,3,0,3,8,0,0,35,$89,$86
"$47,958",0,1,8,$268,$11,$88,$15,$3,$22,2,6,3,5,5,0,0,68,$385,$363
"$63,972",0,1,93,$928,$63,$254,$0,$12,$12,4,5,4,10,4,0,0,56,"$1,257","$1,245"
"$75,315",0,1,14,$459,$15,$171,$142,$23,$31,2,5,4,12,2,0,0,66,$810,$779
"$55,517",1,1,53,$483,$0,$108,$0,$6,$36,5,11,1,6,9,0,1,70,$597,$561
"$75,283",1,2,26,$733,$9,$180,$12,$19,$66,11,6,3,5,4,0,0,63,$953,$887
"$82,800",0,0,23,"$1,006",$22,$115,$59,$68,$45,1,7,6,12,3,0,1,74,"$1,270","$1,225"
"$38,998",1,1,92,$34,$1,$14,$0,$0,$5,3,2,0,3,8,1,0,66,$49,$44
"$90,638",0,0,29,"$1,156",$120,$915,$94,$144,$96,1,3,4,10,1,0,1,29,"$2,429","$2,333"
"$27,161",1,0,41,$7,$4,$23,$7,$0,$11,1,1,0,3,7,0,0,34,$41,$30
